timestamp,vehicle_id,speed,fuel_level,engine_temp,anomaly
2026-03-02 08:00:00,1,77.59059505977555,55.08250511513021,87.1352852649805,0
2026-03-02 08:05:00,1,79.32708641769894,48.35162936448648,88.85662865144101,0
2026-03-02 08:10:00,1,71.93556362014496,52.79881812246749,90.19223416642468,0
2026-03-02 08:15:00,1,68.51956392597523,45.54293900062937,87.91223895484572,0
2026-03-02 08:20:00,1,77.609048470088,46.00297701021306,90.4913617516844,0
2026-03-02 08:25:00,1,82.75903406467835,57.32855556371731,88.27823481695678,0
2026-03-02 08:30:00,1,104.31210856772772,54.48221736460262,91.5950029075578,0
2026-03-02 08:35:00,1,84.69051394876686,47.72427352421997,91.35414489786092,0
2026-03-02 08:40:00,1,80.38292302913959,48.23529970928111,90.68114586420936,0
2026-03-02 08:45:00,1,83.47252590183446,58.04382758907229,88.34208229397744,0
2026-03-02 08:50:00,1,73.58421061567937,50.99544071831713,93.9113707759816,0
2026-03-02 08:55:00,1,78.85959675925332,45.37709486045486,94.59246728039042,0
2026-03-02 09:00:00,1,79.6551295199789,44.48157254981648,90.15206722107024,0
2026-03-02 09:05:00,1,79.9534907144103,42.34780235741359,91.93864107850384,0
2026-03-02 09:10:00,1,85.69342218039861,51.01584243193357,90.3818154201448,0
2026-03-02 09:15:00,1,71.78302682030089,42.41273772878392,89.22531632919346,0
2026-03-02 09:20:00,1,75.60495669214261,41.76836763718873,88.7137465477046,0
2026-03-02 09:25:00,1,82.56355224249509,31.07024058809874,104.49991370380135,1
2026-03-02 09:30:00,1,82.35065677738379,52.19196499933706,82.65623943329675,0
2026-03-02 09:35:00,1,67.26812709404324,47.26718831879976,91.13975780016555,0
2026-03-02 09:40:00,1,83.22938158940104,50.542476198570846,92.71538299648532,0
2026-03-02 09:45:00,1,72.34614603313878,72.292755736425,91.16109384490808,1
2026-03-02 09:50:00,1,77.82840458355251,50.556805685028166,93.32218344503272,0
2026-03-02 09:55:00,1,85.99783991264746,46.91342117800325,87.80857532490606,0
2026-03-02 10:00:00,1,77.96089548560082,64.1524136935348,88.59610167747633,0
2026-03-02 10:05:00,1,77.79500183674062,47.12159644076437,86.33158491915363,0
2026-03-02 10:10:00,1,74.66109355440159,43.12503929915557,90.9413157745882,0
2026-03-02 10:15:00,1,80.02769345340806,51.34537166495845,90.61691607800871,0
2026-03-02 10:20:00,1,85.46912250736793,43.80459075894395,88.98424621587174,0
2026-03-02 10:25:00,1,84.91433847294866,48.43050897947308,96.03645983766668,0
2026-03-02 10:30:00,1,80.67548452289196,53.3297791139862,90.46385875570402,0
2026-03-02 10:35:00,1,80.92159914838732,49.69799999304147,90.14807327656976,0
2026-03-02 10:40:00,1,73.09416884022954,45.525518577010246,87.29959050710401,0
2026-03-02 10:45:00,1,67.82192400187469,53.23465459281695,94.58782663840036,0
2026-03-02 10:50:00,1,85.86573490195704,53.39472801301076,90.45959014561912,0
2026-03-02 10:55:00,1,75.36123397095109,45.16212745790794,96.21524894139093,0
2026-03-02 11:00:00,1,75.99132682042142,52.14487085573422,89.89379000523428,0
2026-03-02 11:05:00,1,73.49558161693949,47.77320541576222,89.48862577532361,0
2026-03-02 11:10:00,1,92.0120862565106,53.44637604043973,95.18522159164704,0
2026-03-02 11:15:00,1,70.65411829711799,52.58091986612174,90.63639184602177,0
2026-03-02 11:20:00,1,86.51639355797604,62.51607914317916,92.93014164851655,0
2026-03-02 11:25:00,1,83.03034400646183,63.89498857624244,91.81128105929145,0
2026-03-02 11:30:00,1,84.6198617243435,55.32182443862936,89.4720425202813,0
2026-03-02 11:35:00,1,74.46124360694,53.71689037510615,87.21712656977614,0
2026-03-02 11:40:00,1,72.58173955851365,47.633826532763976,88.72591183397856,0
2026-03-02 11:45:00,1,81.7729387215866,50.13992047120667,94.15214744822988,0
2026-03-02 11:50:00,1,84.95265403334602,48.26240025952861,88.82832839110424,0
2026-03-02 11:55:00,1,74.09588828586966,58.46933123098677,87.73182861596244,0
2026-03-02 12:00:00,1,79.07351263541263,46.75604797676779,88.55518488606312,0
2026-03-02 12:05:00,1,83.92657685469625,52.8638448776497,85.5838898749829,0
2026-03-02 08:00:00,2,77.90799258792644,33.168450425483954,88.66238475827556,0
2026-03-02 08:05:00,2,78.05572290400374,56.1977110356983,88.14330392104706,0
2026-03-02 08:10:00,2,81.2285166559079,53.84749291395861,93.60242399513976,0
2026-03-02 08:15:00,2,78.9488473855588,55.888750221530735,94.5077565949834,0
2026-03-02 08:20:00,2,77.84812832963303,76.47182565098367,89.81114106040056,1
2026-03-02 08:25:00,2,77.03891337804438,47.39703730962248,93.5742356988559,0
2026-03-02 08:30:00,2,81.3151843506295,57.49154093382128,94.49837505995556,0
2026-03-02 08:35:00,2,87.46238618861665,47.73708554056049,89.45494954263805,0
2026-03-02 08:40:00,2,76.05366529318191,50.51393161268362,94.34428091620556,0
2026-03-02 08:45:00,2,78.27732191540838,60.455892966531,94.32736852873953,0
2026-03-02 08:50:00,2,87.07935281491623,36.44680396516728,89.54556923125075,0
2026-03-02 08:55:00,2,77.95202812999936,46.85961127977394,88.68062507204145,0
2026-03-02 09:00:00,2,79.33298725735835,40.989263882212505,85.69171916539446,0
2026-03-02 09:05:00,2,77.38661515065053,47.80448216686873,91.9177741393878,0
2026-03-02 09:10:00,2,87.52821878556642,49.441160587403374,91.1369521736573,0
2026-03-02 09:15:00,2,79.93045664798007,51.26870102779253,91.36121071334688,0
2026-03-02 09:20:00,2,77.39703239349298,28.09245073817944,87.69888208050743,1
2026-03-02 09:25:00,2,82.2509553293838,49.95567599237639,91.43966642948487,0
2026-03-02 09:30:00,2,81.19110827544176,54.38313857612562,89.04721339115416,0
2026-03-02 09:35:00,2,86.45162750599002,61.98068719660108,90.580085711413,0
2026-03-02 09:40:00,2,77.20513790658056,55.12107505930941,85.03864626681582,0
2026-03-02 09:45:00,2,79.45482292023753,55.14979944142558,94.13362535594528,0
2026-03-02 09:50:00,2,80.09328398957948,40.54952158864214,83.19068997095137,0
2026-03-02 09:55:00,2,81.58618079608367,52.17720384370682,95.31730565020436,0
2026-03-02 10:00:00,2,74.81281312299197,45.36797920273006,91.31637741411744,0
2026-03-02 10:05:00,2,81.3456734415179,43.926591346798325,94.34031894216164,0
2026-03-02 10:10:00,2,68.18544263937386,57.64595957054527,85.05231377383333,0
2026-03-02 10:15:00,2,82.0546668315839,51.96238427084066,82.62726205927048,0
2026-03-02 10:20:00,2,79.52256597391582,53.13556123914824,86.01696954074835,0
2026-03-02 10:25:00,2,80.98669954252969,56.37092052550224,91.54445390633538,0
2026-03-02 10:30:00,2,63.7852972992374,43.87004517845261,88.23322442519695,0
2026-03-02 10:35:00,2,76.00966062126582,46.50756573198952,86.97128018649445,0
2026-03-02 10:40:00,2,72.8689918265312,54.86101765901604,94.15502639019208,0
2026-03-02 10:45:00,2,81.76447685933515,50.08967894965031,88.9911120761013,0
2026-03-02 10:50:00,2,86.44515131929603,48.79873290477457,94.84933996326195,0
2026-03-02 10:55:00,2,79.76297160875863,59.30067342926559,89.00705031659243,0
2026-03-02 11:00:00,2,84.56573538267081,44.80808658183933,88.11004019822244,0
2026-03-02 11:05:00,2,72.33930736166053,46.93689329139169,87.14116416859588,0
2026-03-02 11:10:00,2,74.90268677336148,49.17466192616945,93.13868297612964,0
2026-03-02 11:15:00,2,71.21260519803847,46.31998289914068,93.99293055984693,0
2026-03-02 11:20:00,2,76.8173919035225,43.29053689776029,91.76763295011196,0
2026-03-02 11:25:00,2,79.98663351583235,44.87885633237668,92.514480277082,0
2026-03-02 11:30:00,2,84.40341211472997,48.01483020872908,91.12209533009585,0
2026-03-02 11:35:00,2,73.64485006765595,45.20954150671543,90.38730009358603,0
2026-03-02 11:40:00,2,81.19462444074034,53.21874276736307,90.03895103005668,0
2026-03-02 11:45:00,2,74.12849728264702,53.117930682375565,91.14805212051203,0
2026-03-02 11:50:00,2,76.07561466540707,52.94482162398693,84.93842495153537,0
2026-03-02 11:55:00,2,69.80574168815332,44.81843159196845,73.37651212992598,1
2026-03-02 12:00:00,2,82.09429873754267,56.74347668562929,95.66756632982089,0
2026-03-02 12:05:00,2,76.93078431558224,61.19868786658246,87.08038643587439,0
2026-03-02 08:00:00,3,81.73719507587991,48.800171189422045,90.45981097072,0
2026-03-02 08:05:00,3,81.76936076948431,50.65658960430525,91.0649617989443,0
2026-03-02 08:10:00,3,77.82374082301834,51.33104947977317,96.66598826671726,0
2026-03-02 08:15:00,3,78.252102319522,49.78551215658327,92.97555238930197,0
2026-03-02 08:20:00,3,80.20007204221044,57.59030026166469,92.53901369167708,0
2026-03-02 08:25:00,3,78.73208081618493,54.36105186444056,89.38001937851827,0
2026-03-02 08:30:00,3,79.66730706228884,49.81296593679209,87.570018626147,0
2026-03-02 08:35:00,3,75.54338709764664,47.37608708801635,89.36589268439262,0
2026-03-02 08:40:00,3,79.13223355452105,55.35224260487062,88.43844537401255,0
2026-03-02 08:45:00,3,56.59525659757188,44.1177450075286,89.5873791708668,0
2026-03-02 08:50:00,3,88.87518911848318,44.33499639900149,97.7484508978496,0
2026-03-02 08:55:00,3,85.72799889011768,52.41825893415536,94.3680887028964,0
2026-03-02 09:00:00,3,82.84287496870375,38.4253375853888,93.98718108562429,0
2026-03-02 09:05:00,3,86.89487856793295,54.89677682193296,90.93174326071392,0
2026-03-02 09:10:00,3,73.84160350209861,71.85642273225889,89.72499285393042,0
2026-03-02 09:15:00,3,83.9576646153644,57.66504505422941,89.05085411933615,0
2026-03-02 09:20:00,3,85.16158931626029,46.754279873094966,92.69452871815896,0
2026-03-02 09:25:00,3,80.10980226563218,58.5081886246698,99.4913204282022,0
2026-03-02 09:30:00,3,73.16947324187423,62.2848949551792,85.63405895682686,0
2026-03-02 09:35:00,3,80.58372668715467,54.17230195697896,91.2204379904314,0
2026-03-02 09:40:00,3,83.89572872836014,47.4888899448688,90.88946750125338,0
2026-03-02 09:45:00,3,89.45166014205539,52.58305079080441,89.32213661353377,0
2026-03-02 09:50:00,3,77.77377366114406,48.1184505889183,87.94408935277261,0
2026-03-02 09:55:00,3,76.58119126525347,47.79807265264802,86.32798587846376,0
2026-03-02 10:00:00,3,79.49450984138684,57.86574706323743,90.73588830565768,0
2026-03-02 10:05:00,3,80.76517602507194,51.01882709952277,96.45771382466693,0
2026-03-02 10:10:00,3,85.05937054753848,52.51048574817485,69.1483977367507,1
2026-03-02 10:15:00,3,112.11456953704398,52.38341302678115,85.40010813842022,1
2026-03-02 10:20:00,3,68.0408532582816,52.7434209562985,92.9367357058184,0
2026-03-02 10:25:00,3,76.22589522039107,55.51526016958452,91.60568550067342,0
2026-03-02 10:30:00,3,84.10936888868011,49.59895963012771,88.54786693729368,0
2026-03-02 10:35:00,3,84.54263262678111,53.53536153266442,85.08206470344243,0
2026-03-02 10:40:00,3,72.5827644463284,52.15177810463167,90.16430724780048,0
2026-03-02 10:45:00,3,83.79202473308108,52.81734440053332,91.29446988244312,0
2026-03-02 10:50:00,3,80.10885642061443,52.77462893755337,86.36283877288034,0
2026-03-02 10:55:00,3,73.98629074760085,50.22936280292716,84.71360058914865,0
2026-03-02 11:00:00,3,77.93994406641981,30.499058282788404,84.28318522487007,1
2026-03-02 11:05:00,3,76.75664577352968,46.466737940064846,89.82713536971774,0
2026-03-02 11:10:00,3,79.15388497661826,28.004153534964463,85.20466387567815,1
2026-03-02 11:15:00,3,81.7608309099883,37.432870049653246,90.3963157780098,0
2026-03-02 11:20:00,3,80.4400936145765,44.347938490219335,75.90778495246178,0
2026-03-02 11:25:00,3,74.17439976929866,50.38377279719988,83.35725826343374,0
2026-03-02 11:30:00,3,78.10512071492589,53.26460277446223,89.64828492651763,0
2026-03-02 11:35:00,3,78.4080522996162,50.3671757239593,91.1994983867131,0
2026-03-02 11:40:00,3,83.3094350081478,46.54608269476788,84.54760167673265,0
2026-03-02 11:45:00,3,75.8668377726963,45.037327258982046,81.46530346135623,0
2026-03-02 11:50:00,3,78.6359246369143,47.574067199202446,101.8468399665296,0
2026-03-02 11:55:00,3,74.38658910088003,51.43719504213175,91.96929952232456,0
2026-03-02 12:00:00,3,83.10545313916558,42.31162478422342,90.61788233695452,0
2026-03-02 12:05:00,3,83.19426158561787,49.17752978998326,87.88182077498737,0
2026-03-02 08:00:00,4,74.64717712066079,47.12845655284103,89.98304177106262,0
2026-03-02 08:05:00,4,81.19699911549954,49.0570091722544,89.90867732946163,0
2026-03-02 08:10:00,4,75.71085115513735,48.27917725027273,95.97866889850788,0
2026-03-02 08:15:00,4,67.02283731402878,43.70163672191768,86.27223939359173,0
2026-03-02 08:20:00,4,76.3545334602248,44.69511909879532,93.81462330506196,0
2026-03-02 08:25:00,4,74.00038725591811,49.01607489119841,92.01580176007388,0
2026-03-02 08:30:00,4,84.30022410597365,53.89429507784829,90.91850015383044,0
2026-03-02 08:35:00,4,71.05226379798532,40.87345825445951,90.41270176560472,0
2026-03-02 08:40:00,4,71.81246893553535,49.56428280725639,93.26924938578952,0
2026-03-02 08:45:00,4,78.46971283600568,53.69362445268421,85.78568064425947,0
2026-03-02 08:50:00,4,83.44425741065781,52.49755611917075,82.44161701098994,0
2026-03-02 08:55:00,4,83.19795947196597,62.257153456079706,92.43596752879868,0
2026-03-02 09:00:00,4,86.33214694040545,50.1821033848664,89.11423640643883,0
2026-03-02 09:05:00,4,83.812168882068,50.48728133776355,92.21935194238156,0
2026-03-02 09:10:00,4,82.25109345986,42.56774341158115,90.78204876812576,0
2026-03-02 09:15:00,4,85.98723108117763,49.50615979601751,89.15228616737194,0
2026-03-02 09:20:00,4,82.05994608385667,60.24829941031349,87.06194664551397,0
2026-03-02 09:25:00,4,83.39348393528364,49.6297231474785,88.3705266201619,0
2026-03-02 09:30:00,4,83.13998578969125,52.83232638665046,93.26601851930344,0
2026-03-02 09:35:00,4,77.34199594467549,50.56064402137598,92.20659804074036,0
2026-03-02 09:40:00,4,72.09766737774805,56.42254214639084,85.91193155001125,0
2026-03-02 09:45:00,4,71.21612534756215,48.82644384408975,85.22995745339526,0
2026-03-02 09:50:00,4,69.25312387862249,49.07650125048153,93.37896965888304,0
2026-03-02 09:55:00,4,74.53023322596908,51.96113533586401,96.65576950778276,0
2026-03-02 10:00:00,4,84.74748873767061,48.73462404975414,92.72533624073786,0
2026-03-02 10:05:00,4,88.19246747564344,48.08683470869631,91.01523500475734,0
2026-03-02 10:10:00,4,78.15239738513924,51.42248784676882,95.14830951775242,0
2026-03-02 10:15:00,4,73.4856525591834,48.177722071619215,89.72095788804987,0
2026-03-02 10:20:00,4,80.96630907615545,52.77120822672216,89.0779759476452,0
2026-03-02 10:25:00,4,78.84054229177273,56.37928447757077,89.71073371689666,0
2026-03-02 10:30:00,4,76.03448152923599,47.74713385614722,92.12617607618688,0
2026-03-02 10:35:00,4,83.69155405110335,54.2173986501469,85.52597773518356,0
2026-03-02 10:40:00,4,80.28989210306042,56.59676591726658,94.55847527705252,0
2026-03-02 10:45:00,4,72.55766367331066,45.70996736682984,89.75544517775322,0
2026-03-02 10:50:00,4,82.57034871078561,45.16435573158175,88.6050605881952,0
2026-03-02 10:55:00,4,82.43862746763175,52.80930169711382,89.47733061489153,0
2026-03-02 11:00:00,4,85.2086424663965,55.27492875061607,85.10936823592728,0
2026-03-02 11:05:00,4,87.79220845370686,44.05894534131465,90.07828310751498,0
2026-03-02 11:10:00,4,85.63815535246809,50.78410105507795,88.5270344859179,0
2026-03-02 11:15:00,4,79.23151677331938,48.50570907029984,91.51233532055706,0
2026-03-02 11:20:00,4,115.0332302741805,49.57911004889339,87.27903282361996,1
2026-03-02 11:25:00,4,80.88876628491366,50.63779265361665,87.57994075369957,0
2026-03-02 11:30:00,4,80.18555358403522,49.56963242313828,86.34926328666658,0
2026-03-02 11:35:00,4,81.45763295884261,54.22417348046668,88.94774687441631,0
2026-03-02 11:40:00,4,80.92270096966705,49.740868605367126,87.03975421212768,0
2026-03-02 11:45:00,4,81.97272616955591,48.4229169623576,94.03004119398626,0
2026-03-02 11:50:00,4,73.25358264967927,46.242069761850246,87.28635931447012,0
2026-03-02 11:55:00,4,73.47103907377792,48.03092341476505,87.21718853906012,0
2026-03-02 12:00:00,4,86.04471491137406,50.994475636896105,90.5555667567715,0
2026-03-02 12:05:00,4,80.63470535547272,50.953898711655405,85.57431081206504,0
2026-03-02 08:00:00,5,86.43669505821104,44.27767983251613,87.65523506653872,0
2026-03-02 08:05:00,5,86.27171466447773,58.40957377747286,91.01863556520588,0
2026-03-02 08:10:00,5,79.78312925096574,54.888407676509615,91.87150659751248,0
2026-03-02 08:15:00,5,75.91198734097496,51.27055358248277,86.98583359030638,0
2026-03-02 08:20:00,5,74.53842617184196,51.006782951988086,87.6346497507677,0
2026-03-02 08:25:00,5,80.17270325811009,52.42197915436715,89.3176854455946,0
2026-03-02 08:30:00,5,78.52355482070767,47.28354505870063,91.11261989125327,0
2026-03-02 08:35:00,5,81.65081816879368,53.550550880241694,91.46053619311436,0
2026-03-02 08:40:00,5,82.94111286625,47.45948378145142,90.31420489471648,0
2026-03-02 08:45:00,5,114.46558103691444,54.6907332587791,93.15458379507236,1
2026-03-02 08:50:00,5,79.05774769836,46.14902316362284,86.49455523949862,0
2026-03-02 08:55:00,5,83.09174237739691,51.95968499689775,89.09045621773897,0
2026-03-02 09:00:00,5,81.76353546918232,41.221371505904486,90.93072888811191,0
2026-03-02 09:05:00,5,78.17547847888578,47.10293956132216,89.85251216171632,0
2026-03-02 09:10:00,5,75.04396364036056,41.336073084949234,92.41508274825284,0
2026-03-02 09:15:00,5,80.40794588408895,55.815238533426125,89.25375730200403,0
2026-03-02 09:20:00,5,53.31052400683272,56.5800557403048,85.94175130402915,1
2026-03-02 09:25:00,5,70.4946020448106,46.98931873598795,88.67579988574252,0
2026-03-02 09:30:00,5,82.80866063225524,43.19939082192557,84.37897268123412,0
2026-03-02 09:35:00,5,88.32406596610521,44.20379761932012,89.64618381066374,0
2026-03-02 09:40:00,5,83.94691887111046,54.45922318840336,89.02161911144422,0
2026-03-02 09:45:00,5,81.17915416061301,53.58373869535379,90.27866179865369,0
2026-03-02 09:50:00,5,40.76114064641929,57.09884040669798,91.71305119604756,1
2026-03-02 09:55:00,5,79.1031978998393,53.77297946014255,88.7432790959736,0
2026-03-02 10:00:00,5,76.0563429412521,48.75294067858593,91.10754613648828,0
2026-03-02 10:05:00,5,79.21739847183296,53.9197016791604,86.83427685993765,0
2026-03-02 10:10:00,5,87.1313206081219,51.611172217354415,89.19773032807547,0
2026-03-02 10:15:00,5,75.67669453813387,56.34825323976048,92.09182147782587,0
2026-03-02 10:20:00,5,76.70931142999652,45.10571934563428,92.58431628960146,0
2026-03-02 10:25:00,5,81.28155422093157,56.26073331091197,90.0800415356483,0
2026-03-02 10:30:00,5,78.6246391846207,42.598488603734616,90.35220094073236,0
2026-03-02 10:35:00,5,86.11302722219122,41.68287260940862,87.60617958965435,0
2026-03-02 10:40:00,5,75.77866323357112,42.75964660533277,86.66701227934,0
2026-03-02 10:45:00,5,81.76776830119752,54.17303695359362,91.35172190390676,0
2026-03-02 10:50:00,5,76.59799708928658,48.87920325640776,93.61886464173551,0
2026-03-02 10:55:00,5,82.89788395075126,53.47378856301685,94.43183245236736,0
2026-03-02 11:00:00,5,83.48250628237305,54.28940365645566,90.370325052607,0
2026-03-02 11:05:00,5,78.29183536900723,51.19745933250522,91.09743968133265,0
2026-03-02 11:10:00,5,72.29604664911189,39.69261659059096,92.23226122226828,0
2026-03-02 11:15:00,5,75.43932012386078,48.25611185363375,91.34586279520964,0
2026-03-02 11:20:00,5,84.51498682110449,45.60155936052101,87.85740910930221,0
2026-03-02 11:25:00,5,79.71032221659141,51.83471361734098,105.02164541810902,0
2026-03-02 11:30:00,5,80.59605027612086,48.04333735908469,92.018007340526,0
2026-03-02 11:35:00,5,78.28438553128466,44.87173749241389,91.6045832150674,0
2026-03-02 11:40:00,5,84.20493770650387,46.36930261204227,90.54440853249211,0
2026-03-02 11:45:00,5,84.8003443841276,49.16264125835536,87.97111371056809,0
2026-03-02 11:50:00,5,80.9945856149017,44.95725188294922,90.3168148280858,0
2026-03-02 11:55:00,5,74.02484171165753,53.167622300224046,89.22986174841172,0
2026-03-02 12:00:00,5,78.34302874259285,48.65127983512997,88.89789431022092,0
2026-03-02 12:05:00,5,80.272998738047,48.04463500101294,90.8787006994788,0
